0.111328,3.05176e-05,3.05176e-05,0.133301,0.138916,0.150024,0.158325,0.162231,0.148193,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.124023,0.103516,0.12207,0.136475,0.140869,0.149902,0.157227,0.160889,0.148438,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.129639,0.122559,0.129395,0.138916,0.142456,0.149902,0.156372,0.159668,0.148438,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.133301,0.128906,0.133301,0.140625,0.143677,0.149902,0.15564,0.158691,0.148682,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.135986,0.132812,0.13623,0.14209,0.144653,0.149902,0.154907,0.157837,0.148926,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.138062,0.13562,0.138306,0.143188,0.145508,0.149902,0.154297,0.156982,0.149048,0.117188,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.139648,0.137695,0.139893,0.144104,0.14624,0.149902,0.153748,0.156372,0.14917,0.12793,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.14093,0.139404,0.141235,0.144897,0.146851,0.149902,0.15332,0.155762,0.149292,0.132812,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.141968,0.140808,0.142395,0.145569,0.147339,0.149963,0.153015,0.155273,0.149414,0.13623,0.110352,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.142883,0.141968,0.143372,0.146179,0.147766,0.150024,0.152771,0.154785,0.149414,0.138428,0.125,3.05176e-05,0.118164,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.143677,0.142914,0.144196,0.146759,0.148132,0.150085,0.152527,0.154297,0.149475,0.140259,0.130859,3.05176e-05,0.128418,3.05176e-05,0.12207,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.144348,0.143707,0.144897,0.147217,0.148438,0.150177,0.152313,0.15387,0.149536,0.141663,0.134521,0.120605,0.133545,0.111328,0.130859,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.144897,0.144348,0.145477,0.147583,0.148773,0.150238,0.152161,0.153534,0.149597,0.142822,0.136963,0.12793,0.136719,0.125977,0.135498,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.145355,0.144897,0.145996,0.147919,0.149017,0.150269,0.151978,0.153229,0.149658,0.143677,0.138916,0.132202,0.138916,0.131836,0.138428,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.145752,0.145416,0.146454,0.148163,0.149261,0.15033,0.151855,0.152954,0.149719,0.14447,0.140503,0.135132,0.140625,0.135498,0.140381,0.113281,0.119141,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
0.146118,0.145844,0.146851,0.148376,0.149445,0.15036,0.151703,0.15271,0.149811,0.145142,0.141724,0.13739,0.141968,0.137939,0.141968,0.126221,0.128906,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05,3.05176e-05
